freq,magnitude
5.56512017996729,0.0335931903910559
5.56768385915227,0.0341772556499964
5.57024871934516,0.0347402588202413
5.57281476109001,0.0352818199803779
5.57538198493114,0.0358015715638878
5.57795039141309,0.03629915863035
5.58051998108067,0.0367742391223268
5.58309075447894,0.037226484112433
5.58566271215321,0.0376555780586231
5.58823585464903,0.0380612190369468
5.59081018251222,0.038443118972297
5.59338569628884,0.0388010038619668
5.59596239652521,0.0391346139964781
5.59854028376788,0.0394437041648359
5.60111935856368,0.0397280438530574
5.60369962145968,0.0399874174409636
5.60628107300319,0.0402216243885948
5.60886371374179,0.0404304794032831
5.6114475442233,0.0406138126196269
5.6140325649958,0.0407714697487416
5.61661877660764,0.0409033122348054
5.61920617960737,0.0410092173955543
5.62179477454385,0.0410890785540962
5.62438456196615,0.0411428051612933
5.62697554242363,0.0411703229145168
5.62956771646588,0.0411715738590616
5.63216108464274,0.0411465164834841
5.63475564750431,0.0410951258083386
5.63735140560095,0.041017393462518
5.63994835948327,0.0409133277443958
5.64254650970213,0.0407829536868859
5.64514585680864,0.0406263130969951
5.64774640135417,0.0404434645966584
5.65034814389035,0.0402344836464043
5.65295108496905,0.0399994625645943
5.65555522514241,0.0397385105286785
5.65816056496281,0.039451753578336
5.66076710498289,0.039139334591493
5.66337484575555,0.0388014132664586
5.66598378783394,0.0384381660795058
5.66859393177145,0.0380497862434492
5.67120527812176,0.0376364836483128
5.67381782743876,0.0371984847929747
5.67643158027665,0.0367360327057972
5.67904653718983,0.0362493868559968
5.68166269873299,0.0357388230561777
5.68428006546107,0.0352046333424389
5.68689863792925,0.0346471258642943
5.68951841669299,0.0340666247414382
5.69213940230799,0.0334634699254661
5.6947615953302,0.0328380170447528
5.69738499631584,0.032190637236937
5.70000960582139,0.0315217169746421
5.70263542440357,0.0308316578796572
5.70526245261936,0.0301208765239844
5.70789069102601,0.0293898042174207
5.71052014018101,0.0286388867951533
5.71315080064212,0.0278685843870988
5.71578267296735,0.0270793711729038
5.71841575771497,0.0262717351337493
5.7210500554435,0.0254461777956437
5.72368556671173,0.0246032139488701
5.72632229207869,0.023743371377157
5.72896023210369,0.0228671905539668
5.73159938734628,0.021975224353963
5.73423975836627,0.0210680377273167
5.73688134572374,0.0201462073893905
5.73952414997901,0.0192103214824876
5.74216817169267,0.0182609792411935
5.74481341142557,0.017298790634304
5.74745986973881,0.0163243760123502
5.75010754719375,0.0153383657339793
5.75275644435201,0.0143413997945073
5.75540656177548,0.0133341274323939
5.75805790002629,0.0123172067375011
5.76071045966684,0.0112913042526112
5.76336424125978,0.0102570945528522
5.76601924536804,0.00921525983541078
5.76867547255478,0.00816648948615823
5.77133292338345,0.00711147964612145
5.77399159841773,0.00605093277389174
5.77665149822158,0.00498555719074464
5.77931262335921,0.00391606662823334
5.7819749743951,0.00284317976687102
5.78463855189397,0.0017676197638137
5.78730335642083,0.000690113781766765
5.78996938854093,-0.000388607495487009
5.79263664881978,-0.00146781034042087
5.79530513782316,-0.00254675848598826
5.7979748561171,-0.00362471360565831
5.80064580426789,-0.0047009358287472
5.8033179828421,-0.00577468423305937
5.80599139240655,-0.00684521735875393
5.80866603352831,-0.00791179372359675
5.81134190677472,-0.0089736723278169
5.81401901271338,-0.0100301131837268
5.81669735191217,-0.0110803778267045
5.81937692493919,-0.0121237298432789
5.82205773236285,-0.0131594353932794
5.82473977475178,-0.0141867637389335
5.82742305267491,-0.0152049877653726
5.83010756670139,-0.0162133845145837
5.83279331740067,-0.0172112357083944
5.83548030534245,-0.018197828280524
5.83816853109667,-0.0191724548990957
5.84085799523357,-0.0201344144959546
5.84354869832363,-0.0210830127880983
5.84624064093759,-0.0220175628080456
5.84893382364647,-0.0229373854151171
5.85162824702154,-0.0238418098214561
5.85432391163434,-0.0247301741007621
5.85702081805667,-0.0256018257098021
5.85971896686058,-0.0264561219848243
5.86241835861841,-0.0272924306544678
5.86511899390275,-0.0281101303351572
5.86782087328645,-0.0289086110263503
5.87052399734264,-0.0296872745987327
5.87322836664468,-0.0304455352747334
5.87593398176624,-0.0311828201105189
5.87864084328121,-0.031898569460655
5.88134895176377,-0.0325922374406115
5.88405830778837,-0.0332632923834741
5.88676891192971,-0.033911217287625
5.88948076476276,-0.0345355102489191
5.89219386686274,-0.0351356849006824
5.89490821880517,-0.0357112708218949
5.89762382116579,-0.0362618139533133
5.90034067452065,-0.0367868770029371
5.90305877944604,-0.0372860398243284
5.90577813651851,-0.0377588998063034
5.9084987463149,-0.0382050722364518
5.91122060941229,-0.0386241906527544
5.91394372638804,-0.0390159071992915
5.91666809781977,-0.0393798929467812
5.91939372428537,-0.0397158382180852
5.92212060636301,-0.0400234528936024
5.92484874463109,-0.0403024667017924
5.92757813966831,-0.0405526295050181
5.93030879205363,-0.0407737115552949
5.93304070236625,-0.0409655037529765
5.93577387118568,-0.041127817881015
5.93850829909167,-0.0412604868220004
5.94124398666424,-0.0413633647754982
5.94398093448368,-0.0414363274374453
5.94671914313055,-0.0414792721805008
5.94945861318566,-0.0414921182175439
5.95219934523012,-0.0414748067385607
5.95494133984528,-0.0414273010416382
5.95768459761277,-0.0413495866390879
5.96042911911449,-0.0412416713621656
5.96317490493259,-0.0411035854227861
5.96592195564952,-0.0409353814894282
5.96867027184796,-0.0407371347164334
5.97141985411089,-0.0405089427773142
5.97417070302155,-0.0402509258756498
5.97692281916344,-0.0399632267263384
5.97967620312033,-0.0396460105362713
5.98243085547627,-0.0392994649585326
5.98518677681557,-0.0389238000295392
5.98794396772281,-0.038519248090988
5.99070242878285,-0.0380860636855371
5.99346216058079,-0.0376245234538462
5.99622316370205,-0.0371349259893934
5.99898543873226,-0.0366175916970474
6.00174898625736,-0.0360728626152474
6.00451380686355,-0.0355011022426801
6.00727990113731,-0.0349026953207224
6.01004726966536,-0.03427804762336
6.01281591303472,-0.0336275857157022
6.01558583183267,-0.03295175669358
6.01835702664676,-0.0322510279208571
6.02112949806481,-0.0315258867305774
6.02390324667491,-0.0307768401244872
6.02667827306543,-0.0300044144477486
6.029454577825,-0.0292091550503832
6.03223216154252,-0.028391625934989
6.03501102480717,-0.0275524093810598
6.0377911682084,-0.0266921055588692
6.04057259233594,-0.0258113321302478
6.04335529777975,-0.0249107238288332
6.04613928513013,-0.0239909320265388
6.04892455497759,-0.0230526242906087
6.05171110791294,-0.0220964839189098
6.05449894452727,-0.021123209466864
6.05728806541192,-0.0201335142580352
6.06007847115852,-0.0191281258793224
6.06287016235897,-0.0181077856714115
6.06566313960542,-0.0170732481980184
6.06845740349034,-0.0160252807064778
6.07125295460642,-0.0149646625761798
6.07404979354666,-0.0138921847574897
6.07684792090432,-0.0128086491936995
6.07964733727293,-0.0117148682431479
6.0824480432463,-0.0106116640783921
6.08525003941851,-0.00949986808908134
6.08805332638392,-0.00838032025999115
6.09085790473715,-0.00725386855502306
6.09366377507311,-0.00612136828557831
6.09647093798698,-0.00498368147116151
6.0992793940742,-0.0038416761950339
6.10208914393049,-0.0026962259471873
6.10490018815187,-0.00154820897541465
6.1077125273346,-0.000398507607357661
6.11052616207523,0.000751992411160363
6.11334109297059,0.00190240259221714
6.11615732061777,0.00305183238962592
6.11897484561415,0.00419938988028455
6.12179366855737,0.00534418244752527
6.12461379004537,0.00648531748054473
6.12743521067633,0.00762190305820463
6.13025793104874,0.00875304864296548
6.13308195176135,0.00987786578400785
6.13590727341317,0.0109954688086143
6.13873389660353,0.012104975515998
6.14156182193198,0.0132055078811976
6.1443910499984,0.014296192744516
6.1472215814029,0.0153761625057979
6.1500534167459,0.0164445558245123
6.15288655662808,0.0175005182998368
6.15572100165041,0.018543203162616
6.15855675241411,0.0195717719637444
6.16139380952071,0.020585395244476
6.164232173572,0.0215832532208052
6.16707184517004,0.0225645364502626
6.16991282491719,0.0235284464958882
6.17275511341606,0.0244741965903195
6.17559871126956,0.0254010122832866
6.17844361908086,0.0263081320887586
6.18128983745343,0.0271948081280209
6.184137366991,0.0280603067531552
6.18698620829759,0.028903909172244
6.18983636197747,0.0297249120641775
6.19268782863523,0.0305226281765616
6.19554060887572,0.0312963869277334
6.19839470330405,0.0320455349797194
6.20125011252564,0.0327694368216021
6.20410683714617,0.0334674753202991
6.2069648777716,0.0341390522769217
6.20982423500818,0.0347835889610407
6.21268490946243,0.0354005266350438
6.21554690174114,0.0359893270651752
6.21841021245142,0.0365494730206246
6.2212748422006,0.0370804687546222
6.22414079159633,0.0375818404784075
6.22700806124654,0.0380531368095034
6.22987665175942,0.0384939292168002
6.23274656374345,0.0389038124379915
6.2356177978074,0.0392824048937638
6.23849035456031,0.0396293490761131
6.2413642346115,0.0399443119214224
6.24423943857057,0.0402269851707205
6.2471159670474,0.0404770857077101
6.24999382065216,0.0406943558810093
6.2528729999953,0.0408785638106645
6.25575350568753,0.0410295036682471
6.25863533833988,0.0411469959504009
6.26151849856363,0.0412308877205381
6.26440298697035,0.0412810528386303
6.26728880417189,0.041297392174388
6.27017595078039,0.0412798337859847
6.27306442740827,0.0412283330994234
6.27595423466822,0.0411428730473192
6.27884537317322,0.0410234642008529
6.28173784353654,0.0408701448726231
6.28463164637173,0.0406829812035364
6.28752678229261,0.0404620672266337
6.2904232519133,0.040207524904299
6.29332105584818,0.0399195041557498
6.29622019471195,0.0395981828474609
6.29912066911955,0.0392437667705546
6.30202247968623,0.0388564895979526
6.30492562702752,0.0384366128135164
6.30783011175922,0.0379844256143589
6.31073593449744,0.0375002448085999
6.31364309585856,0.0369844146650236
6.31655159645922,0.0364373067666705
6.31946143691639,0.0358593198119066
6.32237261784729,0.0352508794268098
6.32528513986944,0.034612437920601
6.32819900360063,0.0339444740446123
6.33111420965895,0.0332474927126399
6.33403075866276,0.032522024700887
6.33694865123073,0.0317686263370519
6.33986788798179,0.0309878791430472
6.34278846953517,0.0301803894814287
6.34571039651036,0.0293467881577576
6.34863366952718,0.0284877300139008
6.35155828920568,0.0276038934893618
6.35448425616626,0.0266959801696576
6.35741157102954,0.0257647143045423
6.36034023441648,0.0248108423068339
6.36327024694829,0.0238351322328424
6.36620160924649,0.022838373233997
6.36913432193286,0.0218213749948229
6.3720683856295,0.02078496714756
6.37500380095876,0.0197299986585931
6.37794056854332,0.0186573372080743
6.38087868900609,0.0175678685391533
6.38381816297033,0.0164624957871766
6.38675899105954,0.0153421387979018
6.38970117389753,0.014207733417058
6.39264471210838,0.0130602307708565
6.39558960631649,0.0119005965151129
6.3985358571465,0.0107298100841386
6.40148346522338,0.00954886390567127
6.40443243117237,0.00835876260665685
6.407382755619,0.00716052221104419
6.41033443918909,0.00595516930062244
6.41328748250874,0.00474374018299717
6.41624188620434,0.00352728003308377
6.41919765090258,0.00230684202261252
6.42215477723044,0.00108348643720209
6.42511326581517,-0.000141720216545375
6.42807311728432,-0.00136770612628829
6.43103433226574,-0.00259339508080486
6.43399691138754,-0.00381770740763602
6.43696085527815,-0.00503956091196897
6.43992616456627,-0.00625787181549822
6.44289283988091,-0.00747155572751185
6.44586088185134,-0.00867952859139045
6.44883029110714,-0.0098807076662683
6.45180106827818,-0.0110740124982971
6.45477321399462,-0.0122583659007871
6.4577467288869,-0.0134326949410901
6.46072161358576,-0.0145959319233532
6.46369786872222,-0.0157470153841688
6.46667549492762,-0.016884891077999
6.46965449283354,-0.0180085129723705
6.4726348630719,-0.0191168442346813
6.47561660627488,-0.0202088582277731
6.47859972307498,-0.0212835394888763
6.48158421410495,-0.0223398847190795
6.48457007999787,-0.0233769037550218
6.4875573213871,-0.0243936205503574
6.49054593890627,-0.0253890741360168
6.49353593318934,-0.0263623195823932
6.49652730487054,-0.0273124289466424
6.49952005458439,-0.0282384922186643
6.5025141829657,-0.0291396182486448
6.5055096906496,-0.0300149356670101
6.50850657827147,-0.0308635937867596
6.51150484646702,-0.0316847635022603
6.51450449587223,-0.0324776381671662
6.51750552712338,-0.0332414344513153
6.52050794085705,-0.033975393190626
6.5235117377101,-0.0346787802148436
6.5265169183197,-0.0353508871602947
6.52952348332329,-0.0359910322513109
6.53253143335863,-0.0365985610827607
6.53554076906376,-0.0371728473537394
6.53855149107701,-0.0377132936035385
6.54156360003702,-0.0382193319128948
6.54457709658269,-0.0386904245763196
6.54759198135327,-0.0391260647575653
6.55060825498824,-0.0395257771203416
6.55362591812743,-0.0398891184229988
6.55664497141093,-0.0402156780934737
6.55966541547915,-0.0405050787708903
6.56268725097277,-0.0407569768196128
6.56571047853277,-0.0409710628204135
6.56873509880045,-0.0411470620112925
6.57176111241738,-0.0412847347228917
6.57478852002543,-0.0413838767592595
6.57781732226677,-0.041444319757795
6.58084751978386,-0.0414659315148381
6.58387911321947,-0.0414486162713493
6.58691210321665,-0.041392314976634
6.58994649041876,-0.0412970054974522
6.59298227546944,-0.0411627028102651
6.59601945901265,-0.0409894591520606
6.59905804169261,-0.0407773641269895
6.60209802415388,-0.0405265447884267
6.60513940704128,-0.040237165673387
6.60818219099995,-0.0399094288122408
6.61122637667533,-0.0395435736850546
6.61427196471313,-0.0391398771553151
6.61731895575939,-0.0386986533589246
6.62036735046042,-0.0382202535535574
6.62341714946285,-0.0377050659319819
6.6264683534136,-0.0371535154058794
6.62952096295988,-0.0365660633331152
6.6325749787492,-0.0359432072287767
6.63563040142938,-0.0352854804187772
6.63868723164854,-0.0345934516737294
6.64174547005507,-0.0338677247911563
6.64480511729769,-0.0331089381474283
6.64786617402541,-0.0323177642160514
6.65092864088752,-0.0314949090382689
6.65399251853365,-0.0306411116683676
6.65705780761369,-0.0297571435821928
6.66012450877784,-0.0288438080453438
6.66319262267662,-0.0279019394457981
6.66626214996081,-0.0269324025976439
6.66933309128154,-0.0259360920139434
6.67240544729019,-0.0249139311334994
6.67547921863847,-0.0238668715274502
6.67855440597839,-0.0227958920685162
6.68163100996225,-0.0217019980738323
6.68470903124265,-0.0205862204057303
6.6877884704725,-0.0194496145644931
6.690869328305,-0.0182932597247126
6.69395160539367,-0.0171182577696347
6.6970353023923,-0.0159257322813108
6.700120419955,-0.0147168275129642
6.7032069587362,-0.0134927073336938
6.70629491939059,-0.0122545541497206
6.70938430257319,-0.0110035677996647
6.71247510893932,-0.0097409644306986
6.71556733914459,-0.00846797535462078
6.71866099384492,-0.00718584588164323
6.72175607369654,-0.0058958341329962
6.72485257935596,-0.00459920984449906
6.72795051148001,-0.00329725313706294
6.73104987072582,-0.00199125329209387
6.73415065775082,-0.000682507496763358
6.73725287321275,0.000627680421205173
6.74035651776963,0.0019380012571022
6.74346159207982,0.00324714173313089
6.74656809680195,0.00455378577142461
6.74967603259498,0.00585661581918153
6.75278540011814,0.0071543141455911
6.755896200031,0.00844556416019256
6.75900843299341,0.00972905174361235
6.76212209966554,0.0110034665606884
6.76523720070785,0.0122675033930275
6.7683537367811,0.0135198634710646
6.77147170854639,0.0147592557944198
6.77459111666507,0.0159843984608922
6.77771196179885,0.017194019992116
6.7808342446097,0.0183868606504234
6.78395796575992,0.0195616737493797
6.7870831259121,0.0207172269680473
6.79020972572916,0.0218523036413925
6.79333776587431,0.0229657040588274
6.79646724701104,0.024056246735766
6.7995981698032,0.0251227696840338
6.80273053491489,0.0261641316685412
6.80586434301056,0.0271792134418761
6.80899959475495,0.0281669189754108
6.81213629081309,0.0291261766632211
6.81527443185034,0.0300559405159863
6.81841401853235,0.0309551913274211
6.8215550515251,0.0318229378266614
6.82469753149484,0.0326582178102027
6.82784145910816,0.0334600992469363
6.83098683503195,0.0342276813621201
6.83413365993338,0.0349600956907911
6.83728193447998,0.0356565071174353
6.84043165933953,0.0363161148741959
6.84358283518015,0.0369381535242774
6.84673546267028,0.0375218938998243
6.84988954247863,0.0380666440305047
6.85304507527425,0.0385717500177248
6.85620206172648,0.0390365968936105
6.85936050250497,0.0394606094448126
6.8625203982797,0.0398432529848449
6.86568174972093,0.0401840341181511
6.86884455749924,0.0404825014440129
6.87200882228552,0.0407382462360381
6.87517454475097,0.0409509030768627
6.8783417255671,0.0411201504631523
6.88151036540573,0.0412457113583266
6.88468046493898,0.0413273537116904
6.88785202483928,0.0413648909398488
6.8910250457794,0.0413581823493498
6.89419952843237,0.0413071335416411
6.89737547347157,0.0412116967475007
6.90055288157067,0.0410718711403699
6.90373175340366,0.0408877030798793
6.90691208964484,0.0406592863373784
6.91009389096881,0.0403867622497589
6.9132771580505,0.0400703198428362
6.91646189156512,0.0397101958959742
6.91964809218823,0.0393066749689909
6.92283576059567,0.0388600893708467
6.92602489746361,0.0383708190832854
6.92921550346852,0.0378392916388519
6.93240757928719,0.0372659819392383
6.93560112559672,0.0366514120333876
6.9387961430745,0.0359961508377624
6.94199263239828,0.0353008138090793
6.94519059424608,0.0345660625683757
6.94839002929624,0.0337926044655389
6.95159093822743,0.0329811921020212
6.95479332171862,0.032132622796555
6.95799718044909,0.0312477379996968
6.96120251509844,0.0303274226603488
6.96440932634657,0.0293726045338355
6.96761761487372,0.0283842534462573
6.97082738136043,0.0273633805050183
6.97403862648753,0.0263110372538204
6.9772513509362,0.0252283147856507
6.9804655553879,0.0241163427996282
6.98368124052445,0.0229762886045081
6.98689840702793,0.0218093560826765
6.99011705558077,0.020616784596366
6.9933371868657,0.019399847846859
6.99655880156578,0.018159852691338
6.99978190036437,0.016898137907678
7.00300648394514,0.0156160729102772
7.00623255299209,0.0143150564245691
7.00946010818952,0.0129965151213944
7.01268915022207,0.0116619021919049
7.01591967977467,0.0103126958994992
7.01915169753256,0.0089503980706252
7.02238520418134,0.00757653256450994
7.02562020040688,0.00619264368480741
7.02885668689537,0.00480029456551903
7.03209466433335,0.00340106551383247
7.03533413340765,0.00199655232699003
7.03857509480541,0.000588364557488249
7.0418175492141,-0.000821876237204213
7.04506149732151,-0.00223253827784621
7.04830693981574,-0.00364198138969916
7.05155387738521,-0.00504855883878194
7.05480231071864,-0.00645061920181989
7.0580522405051,-0.0078465082608066
7.06130366743396,-0.00923457091502322
7.06455659219489,-0.0106131531179151
7.06781101547792,-0.0119806038245971
7.07106693797334,-0.0133352769657894
7.07432436037182,-0.0146755334163272
7.07758328336431,-0.0159997430002867
7.08084370764209,-0.0173062864787037
7.08410563389674,-0.0185935575636367
7.0873690628202,-0.019859964924915
7.09063399510468,-0.0211039342024316
7.09390043144274,-0.0223239100180759
7.09716837252726,-0.0235183579820187
7.10043781905141,-0.0246857666923798
7.10370877170872,-0.0258246497297304
7.10698123119302,-0.0269335476371137
7.11025519819844,-0.0280110298880033
7.11353067341946,-0.0290556968338681
7.11680765755087,-0.0300661816395417
7.12008615128778,-0.0310411521857818
7.1233661553256,-0.0319793129586885
7.12664767036011,-0.0328794069043316
7.12993069708735,-0.0337402172516988
7.13321523620373,-0.0345605693094768
7.13650128840595,-0.0353393322190935
7.13978885439105,-0.0360754206776707
7.14307793485637,-0.0367677966050548
7.1463685304996,-0.037415470789274
7.14966064201873,-0.0380175044644861
7.15295427011208,-0.0385730108472594
7.15624941547828,-0.039081156626305
7.1595460788163,-0.0395411633870653
7.16284426082541,-0.0399523089895369
7.16614396220524,-0.0403139288804332
7.16944518365569,-0.0406254173392078
7.17274792587702,-0.0408862286759431
7.1760521895698,-0.0410958783436053
7.17935797543494,-0.0412539439919471
7.18266528417364,-0.041360066451025
7.18597411648744,-0.0414139506350875
7.18928447307822,-0.0414153663794245
7.19259635464815,-0.0413641491925294
7.19590976189976,-0.0412602009352432
7.19922469553586,-0.0411034904173498
7.20254115625963,-0.0408940539129104
7.20585914477454,-0.0406319955877203
7.2091786617844,-0.0403174878517093
7.21249970799335,-0.0399507716082367
7.21582228410582,-0.0395321564405289
7.21914639082662,-0.0390620206806693
7.22247202886083,-0.0385408114143738
7.22579919891389,-0.0379690443796731
7.22912790169155,-0.0373473037825327
7.23245813789989,-0.0366762420146135
7.23578990824532,-0.0359565792845763
